Id,Answer
297,0.0122767886752
298,0.546299241044
299,0.0216358958744
300,0.252045233924
301,0.0184430760348
302,0.182074038144
303,0.318068008717
304,0.074874592649
305,0.163565221034
306,0.401436570776
307,0.368077949214
308,0.333211611262
309,0.421523460619
310,0.33382798773
311,0.0780535179213
312,0.340276848372
313,0.0530645768097
314,0.0889168723202
315,0.0206928603118
316,0.107796477236
317,0.019626982492
318,0.0225116051644
319,0.034471930101
320,0.137885947984
321,0.171726478301
322,0.00344171566932
323,0.00545378810393
324,0.0038412038412
325,0.0026235026235
326,0.0026235026235
327,0.004462731292
328,0.00303921433837
329,0.000782778864971
330,0.00668931087985
331,0.0584451710232
332,0.0486089162191
333,0.00990701483137
334,0.00415041327464
335,0.037720630664
336,0.0291825262365
337,0.0347070051013
338,0.0179130436506
339,0.0945248389732
340,0.0680198190456
341,0.010644187172
342,0.0140607068626
343,0.0199488801774
344,0.0162072814689
345,0.0152687705719
346,0.0152687705719
347,0.0213835426678
348,0.0792513006731
349,0.0213835426678
350,0.0414665239054
351,0.169791197722
352,0.0414665239054
353,0.00407269239875
354,0.00865426344555
355,0.00960802799048
356,0.0220936493468
357,0.0386075286614
358,0.0407234687913
359,0.0140488168948
360,0.0140488168948
361,0.0348994741918
362,0.0108694522132
363,0.0167158842788
364,0.0143349318978
365,0.00471178351775
366,0.00709273589871
367,0.0168713840174
368,0.00491701038965
369,0.0588124746211
370,0.0270740668178
371,0.00661554670188
372,0.279236465142
373,0.0501303731657
374,0.0494857056624
375,0.163206132402
376,0.0198905169443
377,0.100571325999
378,0.00571180383973
379,0.0376340631076
380,0.0270971895176
381,0.117390281747
382,0.263612322055
383,0.117390281747
384,0.103038217848
385,0.0609611413185
386,0.0115747435106
387,0.0655725408948
388,0.0782502050091
389,0.0569766516987
390,0.0402708242379
391,0.0862541737544
392,0.0417817498799
393,0.0431214494609
394,0.125077222089
395,0.00767888425935
396,0.0330355067252
397,0.0339629931933
398,0.0254113287864
399,0.145633352204
400,0.0443294447326
401,0.100519573354
402,0.295576428552
403,0.591211336975
404,0.188033630514
405,0.281366712765
406,0.215433167601
407,0.206342500942
408,0.0266759229855
409,0.214293687364
410,0.0174130069896
411,0.0233536643996
412,0.119186973584
413,0.0448823960096
414,0.0614227404336
415,0.0797287308054
416,0.0578924275019
417,0.274264366806
418,0.103168948338
419,0.266007848433
420,0.103168948338
421,0.225736106807
422,0.538949632574
423,0.295928603888
424,0.406197823892
425,0.321534760034
426,0.522607721086
427,0.225524868216
428,0.0744185968504
429,0.291600063446
430,0.053099773719
431,0.212762620612
432,0.396802906667
433,0.480857943051
434,0.0506584872429
435,0.125056395507
436,0.0946059631521
437,0.0710750069137
438,0.329596237229
439,0.312895940364
440,0.0282297171864
441,0.0536791415689
442,0.378726293001
443,0.0536791415689
444,0.0149762696767
445,0.0159945031888
446,0.0898363495175
447,0.0495523437494
448,0.271527801382
449,0.552946821316
450,0.299433124043
451,0.0298685415538
452,0.223510386101
453,0.0555835495341
454,0.0326817655507
455,0.321959826942
456,0.0849007051684
457,0.0849007051684
458,0.0773483994586
459,0.0767193614527
460,0.0767193614527
461,0.039697838535
462,0.049675623793
463,0.0687436931945
464,0.0665577935108
465,0.0800326745636
466,0.0453369281966
467,0.0150263740725
468,0.0432770341538
469,0.0835804034806
470,0.0773579789883
471,0.0303015034108
472,0.0103044368961
473,0.0112180285922
474,0.106452942563
475,0.106452942563
476,0.0455632787448
477,0.0501403777068
478,0.0518174128982
479,0.0707319595251
480,0.057496310712
481,0.188666783692
482,0.039466100859
483,0.0299637690347
484,0.0229012073624
485,0.213377748726
486,0.0163141243299
487,0.00444811868149
488,0.0280705160605
489,0.0293329530933
490,0.00372735836428
491,0.00286752120956
492,0.0558267903501
493,0.00418721012553
494,0.00349874196719
495,0.0444907290143
496,0.0127523119734
497,0.0540541175861
498,0.00305629092177
499,0.0147794942388
500,0.0460852023803
501,0.00626078208342
502,0.000624679979519
503,0.0021233429834
504,0.00723230870008
505,0.0142846119955
506,0.0468377310153
507,0.0199043709422
508,0.248398620615
509,0.0207383234382
510,0.153141756175
511,0.0594212020731
512,0.12806065471
513,0.0267779833425
514,0.0267779833425
515,0.0502236736285
516,0.311717875314
517,0.0502236736285
518,0.0520217037793
519,0.0182788904969
520,0.040004523502
521,0.163661851626
522,0.0114948573979
523,0.0114948573979
524,0.0553169926335
525,0.180112693178
526,0.0553169926335
527,0.0235222344063
528,0.0135843653159
529,0.0135843653159
530,0.0494153459557
531,0.0934047895253
532,0.229167659053
533,0.0353955839004
534,0.0135959371492
535,0.0575234741393
536,0.0578404859007
537,0.0659277373754
538,0.406828635138
539,0.030670974096
540,0.05342924327
541,0.154619676362
542,0.555707459853
543,0.39813831359
544,0.0921537052229
545,0.052858971029
546,0.265274012049
547,0.0393136717196
548,0.281580069879
549,0.0393136717196
550,0.0393136717196
551,0.281580069879
552,0.0393136717196
553,0.294510125889
554,0.0444740145317
555,0.294510125889
556,0.361007930828
557,0.279170823319
558,0.0307832855067
559,0.282465871807
560,0.267632210347
561,0.274381278049
562,0.446429231905
563,0.385680129648
564,0.0299677724815
565,0.323540254877
566,0.0451950097984
567,0.319858062136
568,0.319858062136
569,0.411114421558
570,0.108978838198
571,0.17410063454
572,0.328254149634
573,0.0624544703061
574,0.259801507575
575,0.246704387414
576,0.360636141086
577,0.336191067928
578,0.308358120185
579,0.0182785665062
580,0.2619601187
581,0.542234364506
582,0.559725846342
583,0.39311787393
584,0.336191067928
585,0.310102681317
586,0.521220086558
587,0.452660160385
588,0.372340833085
589,0.302870788339
590,0.287628848569
591,0.459191896135
592,0.419450545865
593,0.346256465127
594,0.440977896392
595,0.364620022605
596,0.334092890093
597,0.216683244336
598,0.0656524823309
599,0.0613430200489
600,0.0307107096735
601,0.0287076459635
602,0.0359315882274
603,0.155578528625
604,0.0359315882274
605,0.00268795676165
606,0.00570098506083
607,0.0179171675948
608,0.104812116329
609,0.0408243573974
610,0.028601201684
611,0.0307052360389
612,0.0519533519568
613,0.0178375993305
614,0.00721898135094
615,0.0424035833595
616,0.0196831222286
617,0.00149399472708
618,0.0559874434763
619,0.00889187961434
620,0.0552240701003
621,0.00889187961434
622,0.00959734698647
623,0.0541526415289
624,0.00885523195864
625,0.00859112773464
626,0.0249495053624
627,0.0249495053624
628,0.0326805610066
629,0.0162456002621
630,0.00793650793651
631,0.047966887841
632,0.0445231592848
633,0.02505564561
634,0.0201786924863
635,0.0297734083681
636,0.0179614089103
637,0.0230145352785
638,0.150433240521
639,0.0230145352785
640,0.175895686624
641,0.0145346541937
642,0.0338867614277
643,0.0059548141774
644,0.0547789715652
645,0.189257551358
646,0.0264340314547
647,0.00855480169314
648,0.010175745326
649,0.0119720305468
650,0.0547789715652
651,0.0424181635092
652,0.00855866434103
653,0.012573336805
654,0.144931857055
655,0.0295607847349
656,0.101939715228
657,0.015311857854
658,0.0172845814081
659,0.0166635057494
660,0.0468065135315
661,0.0163343852429
662,0.0356307799198
663,0.026173580965
664,0.0131389335334
665,0.016826167835
666,0.0344300597927
667,0.0188355584349
668,0.0197505384259
669,0.0324452747233
670,0.00873233159194
671,0.0422324223494
672,0.391897660297
673,0.031758477169
674,0.0478234886195
675,0.258018258622
676,0.0338603176987
677,0.0239426474139
678,0.0283149337278
679,0.00866314040361
680,0.0115909883564
681,0.047944583064
682,0.238974819765
683,0.0443778839102
684,0.0117481685312
685,0.0194478051199
686,0.0472708233473
687,0.193921886046
688,0.0349804119403
689,0.0601243572107
690,0.232404990043
691,0.033271180275
692,0.127511903764
693,0.091312552812
694,0.0302323499107
695,0.0139666287753
696,0.0523087626342
697,0.10452077428
698,0.0523087626342
699,0.328971439783
700,0.434252794323
701,0.167293030113
702,0.0512014187034
703,0.291600063446
704,0.426482051198
705,0.499548191741
706,0.403172504153
707,0.33912918766
708,0.461200350513
709,0.437701241746
710,0.441048814177
711,0.0169183427955
712,0.0166437361148
713,0.0128646699281
714,0.00891821891522
715,0.00529006154421
716,0.108866654264
717,0.198203512179
718,0.115638500779
719,0.105908653865
720,0.0912071639832
721,0.459967134832
722,0.228817505741
723,0.0655830995851
724,0.338969426649
725,0.0606559623803
726,0.53043334117
727,0.53043334117
728,0.527133294911
729,0.552883569931
730,0.560137188655
731,0.501372175405
732,0.503702371043
733,0.0566806888153
734,0.256804044787
735,0.111290077387
736,0.136755816411
737,0.517792776385
738,0.0534902438735
739,0.046003438563
740,0.21179084326
741,0.260962264006
742,0.542994800425
743,0.0655481742625
744,0.53043334117
745,0.475678519459
746,0.307008372493
747,0.220412678032
748,0.33605221465
749,0.371519404629
750,0.486563878084
751,0.408334894245
752,0.188575257602
753,0.0744084056013
754,0.0454569901125
755,0.150958786093
756,0.0477448969782
757,0.013434743229
758,0.115346337965
759,0.0216463892832
760,0.0164858248994
761,0.0207073476499
762,0.0103721122661
763,0.0171120112228
764,0.0281100205464
765,0.0155485720706
766,0.126457854008
767,0.0872168276707
768,0.00779531698671
769,0.0957907278803
770,0.0260159158345
771,0.235796282171
772,0.0303884774509
773,0.0805152779521
774,0.272796452251
775,0.0550452772922
776,0.0360930923912
777,0.0197566816003
778,0.0452386042813
779,0.0338705885456
780,0.0217867267116
781,0.119303038236
782,0.0161372634704
783,0.0691441225902
784,0.0415330976771
785,0.0608238661697
786,0.0314819747183
787,0.10829721749
788,0.0501378211016
789,0.0456226222402
790,0.0265903658908
791,0.0207301818515
792,0.274059498805
793,0.182215527361
794,0.0344904579395
795,0.0167347423514
796,0.036479999294
797,0.0930063262611
798,0.0930063262611
799,0.0502467110064
800,0.0469623060714
801,0.0509071867988
802,0.339194156077
803,0.236001015528
804,0.0720616364119
805,0.0228667342313
806,0.00790801886578
807,0.065746711704
808,0.0273810199973
809,0.0110039626697
810,0.00801521206486
811,0.0367758230554
812,0.343545126712
813,0.0301209582263
814,0.00810503474638
815,0.294289672542
816,0.0117145892459
817,0.0308512822812
818,0.0308512822812
819,0.0218054506719
820,0.286708482873
821,0.0392195227367
822,0.382043491117
823,0.0427033406137
824,0.289918233692
825,0.0427033406137
826,0.035577174234
827,0.035577174234
828,0.0344195184657
829,0.0248826073775
830,0.0473725749917
831,0.0473725749917
832,0.034097873358
833,0.034097873358
834,0.0248392152835
835,0.0233205208554
836,0.0223609658442
837,0.0138297948538
838,0.167934314741
839,0.0352458222898
840,0.0229108772553
841,0.024677303479
842,0.0273323231591
843,0.026439530129
844,0.028486330586
845,0.0100814424723
846,0.0274097322523
847,0.0332116149065
848,0.0308329240917
849,0.29882224149
850,0.0262380618713
851,0.041418465476
852,0.041418465476
853,0.0166449963971
854,0.0166449963971
855,0.0409236850151
856,0.0180312528401
857,0.0295050546625
858,0.265096717085
859,0.0179062956566
860,0.0343380649666
861,0.0238892380636
862,0.188712515571
863,0.0203321932204
864,0.0150214238036
865,0.18928916486
866,0.0609163733993
867,0.00707232088838
868,0.00979908881734
869,0.0510021163894
870,0.19501953791
871,0.0388206174066
872,0.0363088537933
873,0.0290378356814
874,0.0334967244549
875,0.141390070289
876,0.0227036569709
877,0.00617843918667
878,0.0246156867359
879,0.0240955983628
880,0.0544033739856
881,0.0345572042349
882,0.027363739202
883,0.0168106452383
884,0.0177127004375
885,0.0334844915232
886,0.0102711543675
887,0.0119186240356
888,0.0106235292124
889,0.00827569664
890,0.0279197305535
891,0.104976498564
892,0.30269995446
893,0.0774258573815
894,0.0230370047378
895,0.038072562126
896,0.0574315229263
897,0.30984451967
898,0.0129314941878
899,0.0126605624117
900,0.00731394334725
901,0.067889805411
902,0.0192515214531
903,0.0359786490576
904,0.0146523889254
905,0.01392357658
906,0.0294036859379
907,0.25915262357
908,0.00976899725396
909,0.0175868918666
910,0.0193063222704
911,0.00764402264402
912,0.0101850116757
913,0.00272921522922
914,0.00842324248236
915,0.0301652666072
916,0.00527734430416
917,0.00823647601338
918,0.00552683139603
919,0.0198900525222
920,0.337428617939
921,0.0198900525222
922,0.0198900525222
923,0.336074912341
924,0.0227566616627
925,0.0106073158771
926,0.0106073158771
927,0.0156280850839
928,0.00802374585705
929,0.0264447213097
930,0.035073468749
931,0.0846238928908
932,0.0501277114292
933,0.0591565989979
934,0.0968163513402
935,0.0178260018556
936,0.0140430447835
937,0.0119595873
938,0.0106874121128
939,0.00947347550785
940,0.020662248167
941,0.0287246081774
942,0.00703165142689
943,0.173300172319
944,0.154717246691
945,0.0131346336853
946,0.0992517462362
947,0.148268664774
948,0.0811867270926
949,0.29958405214
950,0.0811867270926
951,0.0466914346781
952,0.348112430508
953,0.119171242146
954,0.0107798727163
955,0.011915069789
956,0.00737315840306
957,0.02730308667
958,0.0118329807361
959,0.0337008432107
960,0.384383202493
961,0.0337008432107
962,0.0102471420103
963,0.0142846314772
964,0.0117590544441
965,0.029610724887
966,0.230250539387
967,0.00498408963537
968,0.124803636423
969,0.00660522273425
970,0.00184331797235
971,0.00425383664103
972,0.0754667360038
973,0.00223774070757
974,0.00131009692278
975,0.0041660448159
976,0.0241793344346
977,0.158820373052
978,0.0183897410647
979,0.0160319532775
980,0.16368029081
981,0.0160319532775
982,0.0123947685287
983,0.0119979431319
984,0.00712884748928
985,0.0311349580285
986,0.0222997189885
987,0.0226150568425
988,0.0221338958809
989,0.0206688181433
990,0.01290547038
991,0.01290547038
992,0.00801347462062
993,0.00171201814059
994,0.00314647393194
995,0.0130688453618
996,0.0109293574912
997,0.00354351997209
998,0.0887511460369
999,0.0131425884465
1000,0.0039690091508
1001,0.0670727376185
1002,0.00310632883703
1003,0.00524361649378
1004,0.00387708048744
1005,0.00606109267087
1006,0.146360565512
1007,0.0856709267773
1008,0.0173160774428
1009,0.0143930426232
1010,0.0109869597665
1011,0.0146524553417
1012,0.0146524553417
1013,0.00405059170653
1014,0.00987524941993
1015,0.00914859512184
1016,0.0172991510352
1017,0.199777144146
1018,0.0309795374616
1019,0.0340289005577
1020,0.0181091360954
1021,0.0181091360954
1022,0.0177141600024
1023,0.0151315873746
1024,0.00976556350992
1025,0.0205935034371
1026,0.0271079704842
1027,0.00902519783867
1028,0.36288864179
1029,0.0223916777571
1030,0.121258013705
1031,0.0223916777571
1032,0.139943197428
1033,0.0192355204834
1034,0.014131268216
1035,0.0250487092977
1036,0.157502989192
1037,0.0261323331022
1038,0.0189157649453
1039,0.0197134534158
1040,0.0208955515824
1041,0.0170365055806
1042,0.0953322825506
1043,0.151675967877
1044,0.0222551221215
1045,0.0244977395513
1046,0.0186642149941
1047,0.13938746614
1048,0.0186642149941
1049,0.0154725009087
1050,0.0115674961823
1051,0.0188698736674
1052,0.101190343561
1053,0.0163069249508
1054,0.0780117141413
1055,0.0279237468048
1056,0.0232400180501
1057,0.0221830899049
1058,0.0151936378936
1059,0.01164088688
1060,0.015699972344
1061,0.0123173237918
1062,0.00404761904762
1063,0.0189064738607
1064,0.0195558245101
1065,0.0281714079268
1066,0.221736321586
1067,0.0263563055836
1068,0.289448454486
1069,0.0618861445021
1070,0.0618861445021
1071,0.289448454486
1072,0.076157658816
1073,0.300754451297
1074,0.076157658816
1075,0.0441559814016
1076,0.0200971019465
1077,0.197086730005
1078,0.0884419647305
1079,0.385976243294
1080,0.0884419647305
1081,0.0603116724748
1082,0.317876330634
1083,0.0603116724748
1084,0.0181609621036
1085,0.0136748935208
1086,0.0136748935208
1087,0.0200255300833
1088,0.020194349323
1089,0.0125049744543
1090,0.0123538288873
1091,0.0116888016929
1092,0.00811292973824
1093,0.11135480856
1094,0.0365529857058
1095,0.0414944594909
1096,0.0112499464662
1097,0.0310304518768
1098,0.0124859809096
1099,0.00843862845135
1100,0.0094870221382
1101,0.0121181033846
1102,0.0217703952052
1103,0.0134447163809
1104,0.0075176628496
1105,0.0380453639895
1106,0.00417310099913
1107,0.184216269072
1108,0.0275021355076
1109,0.114676703264
1110,0.0105836682142
1111,0.0139407363929
1112,0.00114285714286
1113,0.0205134802587
1114,0.11743698184
1115,0.020175232993
1116,0.078225309894
1117,0.11243911471
1118,0.105959840114
1119,0.0431462476301
1120,0.0431462476301
1121,0.022667196337
1122,0.022667196337
1123,0.0316663043304
1124,0.204583905456
1125,0.0177555931995
1126,0.0339439707914
1127,0.0261752791411
1128,0.006184234977
1129,0.0171466354263
1130,0.0276120797501
1131,0.0276120797501
1132,0.222198279773
1133,0.0269882756536
1134,0.0577524894506
1135,0.266851857589
1136,0.0577524894506
1137,0.0577524894506
1138,0.0512001188917
1139,0.238913840758
1140,0.0696646384689
1141,0.00731030873888
1142,0.0234237228877
1143,0.028859962857
1144,0.0314975548859
1145,0.0367434100326
1146,0.210878663499
1147,0.0380575781883
1148,0.0215393651309
1149,0.0115252490164
1150,0.0134146430464
1151,0.195439894922
1152,0.0188141152352
1153,0.0290911813379
1154,0.024074810676
1155,0.0514975427637
1156,0.0624261762851
1157,0.0397809694974
1158,0.100420327086
1159,0.0397809694974
1160,0.0512288060388
1161,0.0291641268582
1162,0.136273543362
1163,0.0291641268582
1164,0.0205022896869
1165,0.0120389842009
1166,0.0746234693127
1167,0.065978106385
1168,0.0191286233834
1169,0.016781168188
1170,0.127165454217
1171,0.0200748553599
1172,0.0259296347908
1173,0.0224493467143
1174,0.16007645773
1175,0.0224493467143
1176,0.0184752201336
1177,0.0211842372549
1178,0.0193441542696
1179,0.141269285114
1180,0.0193441542696
1181,0.021192902258
1182,0.111235616399
1183,0.0165324019022
1184,0.0111584148408
1185,0.0111584148408
1186,0.0072843625255
1187,0.25756821074
1188,0.0204939281993
1189,0.0235696596682
1190,0.295050917328
1191,0.0220439815403
1192,0.0177352272944
1193,0.0111042413175
1194,0.0235354289616
1195,0.0214710648039
1196,0.0137885105902
1197,0.0293231262255
1198,0.0119322484168
1199,0.0127049935842
1200,0.0167359564344
1201,0.012419428062
1202,0.0247419528772
1203,0.0622377151456
1204,0.225934463813
1205,0.0736056451035
1206,0.291979404696
1207,0.0725295409194
1208,0.424197355475
1209,0.0263673831715
1210,0.100692444152
1211,0.0691016452153
1212,0.217994768629
1213,0.262620392387
1214,0.22642219966
1215,0.340199745485
1216,0.405699890023
1217,0.557345881423
1218,0.362275889976
1219,0.0494190058593
1220,0.0208472182361
1221,0.0521035707588
1222,0.212032891331
1223,0.256549140472
1224,0.0917532487551
1225,0.283363329254
1226,0.0713176088552
1227,0.0698578793085
1228,0.210703348889
1229,0.0410968547122
1230,0.0374896633796
1231,0.0462676274039
1232,0.0285247262604
1233,0.0467826221954
1234,0.289286754803
1235,0.38681933089
1236,0.423813901962
1237,0.0496113702654
1238,0.210140642634
1239,0.0496113702654
1240,0.260920075301
1241,0.02944885459
1242,0.0328641457496
1243,0.0337178193532
1244,0.354011549109
1245,0.0221454570754
1246,0.214730635956
1247,0.113788210049
1248,0.0438339391359
1249,0.221980387391
1250,0.514934950268
1251,0.507977470195
1252,0.462139253135
1253,0.314381586855
1254,0.174613422387
1255,0.276531192005
1256,0.259068755984
1257,0.319727250081
1258,0.0181397265688
1259,0.0390277007071
1260,0.310660050975
1261,0.0838702652553
1262,0.376529566202
1263,0.365451038545
1264,0.243229712018
1265,0.0818015002631
1266,0.29330086676
1267,0.0818015002631
1268,0.0577304367038
1269,0.209994263584
1270,0.0400309285191
1271,0.197950201834
1272,0.0400309285191
1273,0.0400309285191
1274,0.0210969576594
1275,0.0210969576594
1276,0.0200790046962
1277,0.292405800595
1278,0.0284516024727
1279,0.0232068655268
1280,0.21223946593
1281,0.0232068655268
1282,0.0326750498135
1283,0.0326750498135
1284,0.0125278572081
1285,0.144131846067
1286,0.0209613474661
1287,0.0209613474661
1288,0.178881532315
1289,0.034154788161
1290,0.0401542830349
1291,0.175030187549
1292,0.0401542830349
1293,0.0182621277274
1294,0.129648224727
1295,0.0182621277274
1296,0.252038840035
1297,0.041285517774
1298,0.0218133792723
1299,0.25484415797
1300,0.0188023971567
1301,0.0433931888845
1302,0.0126691489232
1303,0.0494182835272
1304,0.0437170566417
1305,0.0437170566417
1306,0.252350767097
1307,0.294948821328
1308,0.290846574214
1309,0.2641561722
1310,0.196797569435
1311,0.0969294567368
1312,0.163206276085
1313,0.109350950732
1314,0.0215058888806
1315,0.0149103387605
1316,0.0209289564802
1317,0.0558490285267
1318,0.0669465629332
1319,0.0558490285267
1320,0.0554315063319
1321,0.0311895685628
1322,0.105412250587
1323,0.0147676459919
1324,0.0194639624026
1325,0.268012913294
1326,0.465204200477
1327,0.397098202695
1328,0.247852849789
1329,0.30272685368
1330,0.0131527666805
1331,0.0078657087337
1332,0.00993829823014
1333,0.0149601822162
1334,0.0124234070603
1335,0.108996349119
1336,0.0202286127
1337,0.0202286127
1338,0.0150126683799
1339,0.0206604587251
1340,0.0081087947481
1341,0.0129719373054
1342,0.297368790275
1343,0.327770255028
1344,0.373115990202
1345,0.0825652939719
1346,0.210759685046
1347,0.0825652939719
1348,0.210759685046
1349,0.0832766254573
1350,0.0248090066209
1351,0.253881440681
1352,0.0248090066209
1353,0.0251953205198
1354,0.197510797642
1355,0.0241160521549
1356,0.0264137984749
1357,0.0676258187422
1358,0.0173790653683
1359,0.0113226847791
1360,0.012756589024
1361,0.0644998653651
1362,0.211858979002
1363,0.0644998653651
1364,0.044456579602
1365,0.0337007973374
1366,0.0297667968432
1367,0.0825652939719
1368,0.210759685046
1369,0.0707681236844
1370,0.0768012826847
1371,0.232455883463
1372,0.0838639694905
1373,0.344913018301
1374,0.0356795048125
1375,0.0159074244345
1376,0.318786256341
1377,0.028686684113
1378,0.151405723304
1379,0.0234343394369
1380,0.0294667294027
1381,0.234549345955
1382,0.0248916987004
1383,0.010774176327
1384,0.175913361875
1385,0.0273261264151
1386,0.249074628698
1387,0.123087694017
1388,0.259754831631
1389,0.0461790334797
1390,0.015632041709
1391,0.0185245844485
1392,0.0471417005931
1393,0.030878538257
1394,0.0729415921407
1395,0.283363329254
1396,0.330251096791
1397,0.0226273540872
1398,0.19797372414
1399,0.371113219543
1400,0.171935502484
1401,0.0862764159071
1402,0.0360335275979
1403,0.49349521953
1404,0.191576483784
1405,0.1478528985
1406,0.290501265026
1407,0.0436228904627
1408,0.317080448839
1409,0.0436228904627
1410,0.0513839790413
1411,0.0513839790413
1412,0.0192355824855
1413,0.141509984119
1414,0.0740137720997
1415,0.0740137720997
1416,0.026743939936
